Epoch 0/500, LR: [0.001], Avg Train Loss: 0.408559, Train Accuracy: 0.8479510244877562, Val Accuracy: 0.5758483033932136
Epoch 1/500, LR: [0.001], Avg Train Loss: 0.341852, Train Accuracy: 0.8483008495752123, Val Accuracy: 0.5758483033932136
Epoch 2/500, LR: [0.001], Avg Train Loss: 0.327318, Train Accuracy: 0.8660169915042478, Val Accuracy: 0.5758483033932136
Epoch 3/500, LR: [0.001], Avg Train Loss: 0.284089, Train Accuracy: 0.8573213393303348, Val Accuracy: 0.5758483033932136
Epoch 4/500, LR: [0.001], Avg Train Loss: 0.258938, Train Accuracy: 0.8858570714642678, Val Accuracy: 0.5758483033932136
Epoch 5/500, LR: [0.001], Avg Train Loss: 0.237685, Train Accuracy: 0.8937781109445277, Val Accuracy: 0.5758483033932136
Epoch 6/500, LR: [0.001], Avg Train Loss: 0.209958, Train Accuracy: 0.8998250874562719, Val Accuracy: 0.5758483033932136
Epoch 7/500, LR: [0.001], Avg Train Loss: 0.194969, Train Accuracy: 0.9233383308345827, Val Accuracy: 0.5758483033932136
Epoch 8/500, LR: [0.001], Avg Train Loss: 0.177267, Train Accuracy: 0.9255872063968016, Val Accuracy: 0.5758483033932136
Epoch 9/500, LR: [0.001], Avg Train Loss: 0.168686, Train Accuracy: 0.927536231884058, Val Accuracy: 0.5761477045908183
Epoch 10/500, LR: [0.001], Avg Train Loss: 0.165210, Train Accuracy: 0.9306346826586707, Val Accuracy: 0.5758483033932136
Epoch 11/500, LR: [0.001], Avg Train Loss: 0.164799, Train Accuracy: 0.927736131934033, Val Accuracy: 0.5758483033932136
Epoch 12/500, LR: [0.001], Avg Train Loss: 0.160816, Train Accuracy: 0.9314342828585707, Val Accuracy: 0.5758483033932136
Epoch 13/500, LR: [0.001], Avg Train Loss: 0.156500, Train Accuracy: 0.9364567716141929, Val Accuracy: 0.5758483033932136
Epoch 14/500, LR: [0.001], Avg Train Loss: 0.144746, Train Accuracy: 0.9322338830584708, Val Accuracy: 0.5758483033932136
Epoch 15/500, LR: [0.001], Avg Train Loss: 0.146137, Train Accuracy: 0.9414792603698151, Val Accuracy: 0.5758483033932136
Epoch 16/500, LR: [0.001], Avg Train Loss: 0.135283, Train Accuracy: 0.9328835582208895, Val Accuracy: 0.5758483033932136
Epoch 17/500, LR: [0.001], Avg Train Loss: 0.122668, Train Accuracy: 0.931784107946027, Val Accuracy: 0.5758483033932136
Epoch 18/500, LR: [0.001], Avg Train Loss: 0.142857, Train Accuracy: 0.9569465267366317, Val Accuracy: 0.5758483033932136
Epoch 19/500, LR: [0.001], Avg Train Loss: 0.125811, Train Accuracy: 0.9549725137431284, Val Accuracy: 0.5758483033932136
Epoch 20/500, LR: [0.001], Avg Train Loss: 0.110923, Train Accuracy: 0.9438030984507746, Val Accuracy: 0.5864271457085828
Epoch 21/500, LR: [0.001], Avg Train Loss: 0.101549, Train Accuracy: 0.957071464267866, Val Accuracy: 0.5758483033932136
Epoch 22/500, LR: [0.001], Avg Train Loss: 0.124544, Train Accuracy: 0.9610444777611195, Val Accuracy: 0.5758483033932136
Epoch 23/500, LR: [0.001], Avg Train Loss: 0.097833, Train Accuracy: 0.9486756621689155, Val Accuracy: 0.5758483033932136
Epoch 24/500, LR: [0.001], Avg Train Loss: 0.100543, Train Accuracy: 0.9623938030984508, Val Accuracy: 0.5758483033932136
Epoch 25/500, LR: [0.001], Avg Train Loss: 0.095541, Train Accuracy: 0.9662918540729635, Val Accuracy: 0.5758483033932136
Epoch 26/500, LR: [0.001], Avg Train Loss: 0.086747, Train Accuracy: 0.9627186406796602, Val Accuracy: 0.5758483033932136
Epoch 27/500, LR: [0.001], Avg Train Loss: 0.086516, Train Accuracy: 0.9476511744127936, Val Accuracy: 0.5758483033932136
Epoch 28/500, LR: [0.001], Avg Train Loss: 0.136809, Train Accuracy: 0.960519740129935, Val Accuracy: 0.5758483033932136
Epoch 29/500, LR: [0.001], Avg Train Loss: 0.093653, Train Accuracy: 0.9599700149925038, Val Accuracy: 0.5758483033932136
Epoch 30/500, LR: [0.001], Avg Train Loss: 0.086548, Train Accuracy: 0.9631434282858571, Val Accuracy: 0.5758483033932136
Epoch 31/500, LR: [0.001], Avg Train Loss: 0.091358, Train Accuracy: 0.9658420789605198, Val Accuracy: 0.5758483033932136
Epoch 32/500, LR: [0.001], Avg Train Loss: 0.078950, Train Accuracy: 0.9577211394302848, Val Accuracy: 0.5758483033932136
Epoch 33/500, LR: [0.001], Avg Train Loss: 0.086715, Train Accuracy: 0.9526736631684158, Val Accuracy: 0.5758483033932136
Epoch 34/500, LR: [0.001], Avg Train Loss: 0.079514, Train Accuracy: 0.9728135932033983, Val Accuracy: 0.5758483033932136
Epoch 35/500, LR: [0.001], Avg Train Loss: 0.067287, Train Accuracy: 0.9750874562718641, Val Accuracy: 0.5758483033932136
Epoch 36/500, LR: [0.001], Avg Train Loss: 0.094166, Train Accuracy: 0.9607446276861569, Val Accuracy: 0.5758483033932136
Epoch 37/500, LR: [0.001], Avg Train Loss: 0.084922, Train Accuracy: 0.9747126436781609, Val Accuracy: 0.5758483033932136
Epoch 38/500, LR: [0.001], Avg Train Loss: 0.065260, Train Accuracy: 0.9755872063968016, Val Accuracy: 0.5758483033932136
Epoch 39/500, LR: [0.001], Avg Train Loss: 0.064984, Train Accuracy: 0.9464267866066967, Val Accuracy: 0.5758483033932136
Epoch 40/500, LR: [0.001], Avg Train Loss: 0.071058, Train Accuracy: 0.9772363818090954, Val Accuracy: 0.5758483033932136
Epoch 41/500, LR: [0.001], Avg Train Loss: 0.065155, Train Accuracy: 0.9707396301849075, Val Accuracy: 0.5758483033932136
Epoch 42/500, LR: [0.001], Avg Train Loss: 0.066177, Train Accuracy: 0.9739130434782609, Val Accuracy: 0.5758483033932136
Epoch 43/500, LR: [0.001], Avg Train Loss: 0.058550, Train Accuracy: 0.9674912543728136, Val Accuracy: 0.5758483033932136
Epoch 44/500, LR: [0.001], Avg Train Loss: 0.158973, Train Accuracy: 0.9608945527236382, Val Accuracy: 0.5758483033932136
Epoch 45/500, LR: [0.001], Avg Train Loss: 0.084652, Train Accuracy: 0.9725637181409296, Val Accuracy: 0.5758483033932136
Epoch 46/500, LR: [0.001], Avg Train Loss: 0.089724, Train Accuracy: 0.9768615692153924, Val Accuracy: 0.5758483033932136
Epoch 47/500, LR: [0.001], Avg Train Loss: 0.071838, Train Accuracy: 0.9719140429785107, Val Accuracy: 0.5758483033932136
Epoch 48/500, LR: [0.001], Avg Train Loss: 0.063194, Train Accuracy: 0.9743628185907046, Val Accuracy: 0.5758483033932136
Epoch 49/500, LR: [0.001], Avg Train Loss: 0.065983, Train Accuracy: 0.9775362318840579, Val Accuracy: 0.5758483033932136
Epoch 50/500, LR: [0.001], Avg Train Loss: 0.074889, Train Accuracy: 0.9720889555222388, Val Accuracy: 0.5758483033932136
Epoch 51/500, LR: [0.001], Avg Train Loss: 0.062343, Train Accuracy: 0.9749875062468766, Val Accuracy: 0.5758483033932136
Epoch 52/500, LR: [0.001], Avg Train Loss: 0.066413, Train Accuracy: 0.9789105447276362, Val Accuracy: 0.5758483033932136
Epoch 53/500, LR: [0.001], Avg Train Loss: 0.056554, Train Accuracy: 0.9792353823088455, Val Accuracy: 0.5758483033932136
Epoch 54/500, LR: [0.001], Avg Train Loss: 0.055560, Train Accuracy: 0.9782358820589705, Val Accuracy: 0.5758483033932136
Epoch 55/500, LR: [0.001], Avg Train Loss: 0.060298, Train Accuracy: 0.9756121939030484, Val Accuracy: 0.5758483033932136
Epoch 56/500, LR: [0.001], Avg Train Loss: 0.056684, Train Accuracy: 0.9793353323338331, Val Accuracy: 0.5758483033932136
Epoch 57/500, LR: [0.001], Avg Train Loss: 0.056066, Train Accuracy: 0.9790104947526237, Val Accuracy: 0.5758483033932136
Epoch 58/500, LR: [0.001], Avg Train Loss: 0.055629, Train Accuracy: 0.9788605697151425, Val Accuracy: 0.5758483033932136
