Epoch 0/500, LR: [0.001], Avg Train Loss: 0.463522, Train Accuracy: 0.8021989005497251, Val Accuracy: 0.5758483033932136
Epoch 1/500, LR: [0.001], Avg Train Loss: 0.411813, Train Accuracy: 0.8180659670164917, Val Accuracy: 0.5758483033932136
Epoch 2/500, LR: [0.001], Avg Train Loss: 0.404500, Train Accuracy: 0.8234132933533234, Val Accuracy: 0.5758483033932136
Epoch 3/500, LR: [0.001], Avg Train Loss: 0.379278, Train Accuracy: 0.8209145427286357, Val Accuracy: 0.5758483033932136
Epoch 4/500, LR: [0.001], Avg Train Loss: 0.360292, Train Accuracy: 0.8358820589705147, Val Accuracy: 0.5758483033932136
Epoch 5/500, LR: [0.001], Avg Train Loss: 0.354034, Train Accuracy: 0.8501249375312344, Val Accuracy: 0.5758483033932136
Epoch 6/500, LR: [0.001], Avg Train Loss: 0.333209, Train Accuracy: 0.8615692153923038, Val Accuracy: 0.5758483033932136
Epoch 7/500, LR: [0.001], Avg Train Loss: 0.317727, Train Accuracy: 0.8680409795102448, Val Accuracy: 0.5758483033932136
Epoch 8/500, LR: [0.001], Avg Train Loss: 0.302184, Train Accuracy: 0.8727136431784108, Val Accuracy: 0.5758483033932136
Epoch 9/500, LR: [0.001], Avg Train Loss: 0.291711, Train Accuracy: 0.8335582208895552, Val Accuracy: 0.5758483033932136
Epoch 10/500, LR: [0.001], Avg Train Loss: 0.272018, Train Accuracy: 0.8991004497751125, Val Accuracy: 0.500998003992016
Epoch 11/500, LR: [0.001], Avg Train Loss: 0.234436, Train Accuracy: 0.9173413293353323, Val Accuracy: 0.5758483033932136
Epoch 12/500, LR: [0.001], Avg Train Loss: 0.240780, Train Accuracy: 0.8967016491754123, Val Accuracy: 0.5758483033932136
Epoch 13/500, LR: [0.001], Avg Train Loss: 0.231641, Train Accuracy: 0.9229635182408795, Val Accuracy: 0.5758483033932136
Epoch 14/500, LR: [0.001], Avg Train Loss: 0.189453, Train Accuracy: 0.9252623688155922, Val Accuracy: 0.5758483033932136
Epoch 15/500, LR: [0.001], Avg Train Loss: 0.179980, Train Accuracy: 0.9232633683158421, Val Accuracy: 0.5758483033932136
Epoch 16/500, LR: [0.001], Avg Train Loss: 0.182779, Train Accuracy: 0.9258620689655173, Val Accuracy: 0.5758483033932136
Epoch 17/500, LR: [0.001], Avg Train Loss: 0.178680, Train Accuracy: 0.9272613693153423, Val Accuracy: 0.6337325349301397
Epoch 18/500, LR: [0.001], Avg Train Loss: 0.177988, Train Accuracy: 0.9264367816091954, Val Accuracy: 0.577245508982036
Epoch 19/500, LR: [0.001], Avg Train Loss: 0.172539, Train Accuracy: 0.9278110944527737, Val Accuracy: 0.6243512974051896
Epoch 20/500, LR: [0.001], Avg Train Loss: 0.164516, Train Accuracy: 0.9269365317341329, Val Accuracy: 1.0
Epoch 21/500, LR: [0.001], Avg Train Loss: 0.167778, Train Accuracy: 0.9277111444277861, Val Accuracy: 0.9208582834331337
Epoch 22/500, LR: [0.001], Avg Train Loss: 0.166717, Train Accuracy: 0.9279610194902549, Val Accuracy: 1.0
Epoch 23/500, LR: [0.001], Avg Train Loss: 0.177871, Train Accuracy: 0.8841829085457271, Val Accuracy: 0.5771457085828343
Epoch 24/500, LR: [0.001], Avg Train Loss: 0.184384, Train Accuracy: 0.9269865067466266, Val Accuracy: 0.5872255489021956
Epoch 25/500, LR: [0.001], Avg Train Loss: 0.166741, Train Accuracy: 0.927936031984008, Val Accuracy: 0.9888223552894212
Epoch 26/500, LR: [0.001], Avg Train Loss: 0.168047, Train Accuracy: 0.9276361819090455, Val Accuracy: 0.8150698602794412
Epoch 27/500, LR: [0.001], Avg Train Loss: 0.155527, Train Accuracy: 0.929160419790105, Val Accuracy: 0.933932135728543
Epoch 28/500, LR: [0.001], Avg Train Loss: 0.156389, Train Accuracy: 0.9293603198400799, Val Accuracy: 0.6653692614770459
Epoch 29/500, LR: [0.001], Avg Train Loss: 0.150141, Train Accuracy: 0.9435032483758121, Val Accuracy: 0.579940119760479
Epoch 30/500, LR: [0.001], Avg Train Loss: 0.150379, Train Accuracy: 0.9280109945027486, Val Accuracy: 1.0
Epoch 31/500, LR: [0.001], Avg Train Loss: 0.154962, Train Accuracy: 0.926511744127936, Val Accuracy: 1.0
Epoch 32/500, LR: [0.001], Avg Train Loss: 0.169565, Train Accuracy: 0.927936031984008, Val Accuracy: 0.7874251497005988
Epoch 33/500, LR: [0.001], Avg Train Loss: 0.168496, Train Accuracy: 0.9510994502748625, Val Accuracy: 0.9981037924151697
Epoch 34/500, LR: [0.001], Avg Train Loss: 0.134234, Train Accuracy: 0.9466016991504248, Val Accuracy: 0.9908183632734531
Epoch 35/500, LR: [0.001], Avg Train Loss: 0.139099, Train Accuracy: 0.9308095952023988, Val Accuracy: 0.9966067864271457
Epoch 36/500, LR: [0.001], Avg Train Loss: 0.143021, Train Accuracy: 0.9285107446276861, Val Accuracy: 1.0
Epoch 37/500, LR: [0.001], Avg Train Loss: 0.128640, Train Accuracy: 0.9523988005997002, Val Accuracy: 0.9966067864271457
Epoch 38/500, LR: [0.001], Avg Train Loss: 0.112825, Train Accuracy: 0.9635932033983009, Val Accuracy: 0.9966067864271457
Epoch 39/500, LR: [0.001], Avg Train Loss: 0.114897, Train Accuracy: 0.955272363818091, Val Accuracy: 0.9966067864271457
