Epoch 0/500, LR: [0.001], Avg Train Loss: 0.500609, Train Accuracy: 0.7809345327336332, Val Accuracy: 0.5758483033932136
Epoch 1/500, LR: [0.001], Avg Train Loss: 0.413459, Train Accuracy: 0.8015492253873063, Val Accuracy: 0.5758483033932136
Epoch 2/500, LR: [0.001], Avg Train Loss: 0.389438, Train Accuracy: 0.8276111944027986, Val Accuracy: 0.5758483033932136
Epoch 3/500, LR: [0.001], Avg Train Loss: 0.380042, Train Accuracy: 0.8250624687656172, Val Accuracy: 0.5758483033932136
Epoch 4/500, LR: [0.001], Avg Train Loss: 0.362947, Train Accuracy: 0.8430284857571214, Val Accuracy: 0.5758483033932136
Epoch 5/500, LR: [0.001], Avg Train Loss: 0.345266, Train Accuracy: 0.85039980009995, Val Accuracy: 0.5758483033932136
Epoch 6/500, LR: [0.001], Avg Train Loss: 0.326747, Train Accuracy: 0.8495752123938031, Val Accuracy: 0.5758483033932136
Epoch 7/500, LR: [0.001], Avg Train Loss: 0.315003, Train Accuracy: 0.8610694652673663, Val Accuracy: 0.5758483033932136
Epoch 8/500, LR: [0.001], Avg Train Loss: 0.289738, Train Accuracy: 0.8646926536731634, Val Accuracy: 0.5057884231536927
Epoch 9/500, LR: [0.001], Avg Train Loss: 0.273572, Train Accuracy: 0.8892803598200899, Val Accuracy: 0.5758483033932136
Epoch 10/500, LR: [0.001], Avg Train Loss: 0.236926, Train Accuracy: 0.9008245877061469, Val Accuracy: 0.5758483033932136
Epoch 11/500, LR: [0.001], Avg Train Loss: 0.198140, Train Accuracy: 0.9262868565717142, Val Accuracy: 0.5800399201596806
Epoch 12/500, LR: [0.001], Avg Train Loss: 0.212030, Train Accuracy: 0.9269865067466266, Val Accuracy: 0.5238522954091817
Epoch 13/500, LR: [0.001], Avg Train Loss: 0.180690, Train Accuracy: 0.9277111444277861, Val Accuracy: 0.5955089820359282
Epoch 14/500, LR: [0.001], Avg Train Loss: 0.173383, Train Accuracy: 0.9274112943528235, Val Accuracy: 0.6235528942115769
Epoch 15/500, LR: [0.001], Avg Train Loss: 0.168445, Train Accuracy: 0.9268365817091454, Val Accuracy: 0.5800399201596806
Epoch 16/500, LR: [0.001], Avg Train Loss: 0.186126, Train Accuracy: 0.927736131934033, Val Accuracy: 0.5146706586826347
Epoch 17/500, LR: [0.001], Avg Train Loss: 0.183311, Train Accuracy: 0.9275612193903049, Val Accuracy: 0.5163672654690619
Epoch 18/500, LR: [0.001], Avg Train Loss: 0.180505, Train Accuracy: 0.9278360819590205, Val Accuracy: 0.7092814371257485
Epoch 19/500, LR: [0.001], Avg Train Loss: 0.177174, Train Accuracy: 0.9278860569715143, Val Accuracy: 0.6114770459081836
Epoch 20/500, LR: [0.001], Avg Train Loss: 0.177476, Train Accuracy: 0.9276111944027986, Val Accuracy: 0.5986027944111777
Epoch 21/500, LR: [0.001], Avg Train Loss: 0.180909, Train Accuracy: 0.9276361819090455, Val Accuracy: 1.0
Epoch 22/500, LR: [0.001], Avg Train Loss: 0.177810, Train Accuracy: 0.927936031984008, Val Accuracy: 0.9460079840319361
Epoch 23/500, LR: [0.001], Avg Train Loss: 0.175743, Train Accuracy: 0.9279610194902549, Val Accuracy: 0.61437125748503
Epoch 24/500, LR: [0.001], Avg Train Loss: 0.179072, Train Accuracy: 0.9253623188405797, Val Accuracy: 0.768562874251497
Epoch 25/500, LR: [0.001], Avg Train Loss: 0.179094, Train Accuracy: 0.9278360819590205, Val Accuracy: 0.8989021956087825
Epoch 26/500, LR: [0.001], Avg Train Loss: 0.176939, Train Accuracy: 0.9279860069965018, Val Accuracy: 0.9930139720558883
Epoch 27/500, LR: [0.001], Avg Train Loss: 0.175443, Train Accuracy: 0.928335832083958, Val Accuracy: 0.5942115768463074
