Epoch 0/500, LR: [0.001], Avg Train Loss: 0.619244, Train Accuracy: 0.7581459270364818, Val Accuracy: 0.5758483033932136
Epoch 1/500, LR: [0.001], Avg Train Loss: 0.500678, Train Accuracy: 0.7743128435782108, Val Accuracy: 0.5758483033932136
Epoch 2/500, LR: [0.001], Avg Train Loss: 0.485569, Train Accuracy: 0.7600699650174912, Val Accuracy: 0.5758483033932136
Epoch 3/500, LR: [0.001], Avg Train Loss: 0.478309, Train Accuracy: 0.7970764617691154, Val Accuracy: 0.5758483033932136
Epoch 4/500, LR: [0.001], Avg Train Loss: 0.463104, Train Accuracy: 0.8004497751124438, Val Accuracy: 0.5758483033932136
Epoch 5/500, LR: [0.001], Avg Train Loss: 0.448594, Train Accuracy: 0.7963018490754623, Val Accuracy: 0.5758483033932136
Epoch 6/500, LR: [0.001], Avg Train Loss: 0.420505, Train Accuracy: 0.7562468765617192, Val Accuracy: 0.5758483033932136
Epoch 7/500, LR: [0.001], Avg Train Loss: 0.433350, Train Accuracy: 0.79127936031984, Val Accuracy: 0.549500998003992
Epoch 8/500, LR: [0.001], Avg Train Loss: 0.412938, Train Accuracy: 0.818015992003998, Val Accuracy: 0.5758483033932136
Epoch 9/500, LR: [0.001], Avg Train Loss: 0.402198, Train Accuracy: 0.8298100949525238, Val Accuracy: 0.57375249500998
Epoch 10/500, LR: [0.001], Avg Train Loss: 0.402071, Train Accuracy: 0.8213393303348325, Val Accuracy: 0.530938123752495
Epoch 11/500, LR: [0.001], Avg Train Loss: 0.394271, Train Accuracy: 0.817616191904048, Val Accuracy: 0.5755489021956088
Epoch 12/500, LR: [0.001], Avg Train Loss: 0.376240, Train Accuracy: 0.8158420789605197, Val Accuracy: 0.5243512974051896
Epoch 13/500, LR: [0.001], Avg Train Loss: 0.365096, Train Accuracy: 0.8258370814592704, Val Accuracy: 0.5051896207584831
Epoch 14/500, LR: [0.001], Avg Train Loss: 0.372560, Train Accuracy: 0.8096701649175412, Val Accuracy: 0.5456087824351298
Epoch 15/500, LR: [0.001], Avg Train Loss: 0.367413, Train Accuracy: 0.8341579210394803, Val Accuracy: 0.5219560878243513
Epoch 16/500, LR: [0.001], Avg Train Loss: 0.357366, Train Accuracy: 0.8317091454272864, Val Accuracy: 0.506686626746507
Epoch 17/500, LR: [0.001], Avg Train Loss: 0.353743, Train Accuracy: 0.8381559220389805, Val Accuracy: 0.5261477045908184
Epoch 18/500, LR: [0.001], Avg Train Loss: 0.341764, Train Accuracy: 0.8147176411794103, Val Accuracy: 0.5021956087824351
Epoch 19/500, LR: [0.001], Avg Train Loss: 0.339713, Train Accuracy: 0.8142678660669666, Val Accuracy: 0.500998003992016
Epoch 20/500, LR: [0.001], Avg Train Loss: 0.333379, Train Accuracy: 0.8404797601199401, Val Accuracy: 0.500998003992016
Epoch 21/500, LR: [0.001], Avg Train Loss: 0.333290, Train Accuracy: 0.8077711144427786, Val Accuracy: 0.500998003992016
Epoch 22/500, LR: [0.001], Avg Train Loss: 0.348547, Train Accuracy: 0.8427286356821589, Val Accuracy: 0.5677644710578842
Epoch 23/500, LR: [0.001], Avg Train Loss: 0.328297, Train Accuracy: 0.8446776611694153, Val Accuracy: 0.5758483033932136
Epoch 24/500, LR: [0.001], Avg Train Loss: 0.323514, Train Accuracy: 0.8332333833083458, Val Accuracy: 0.5677644710578842
Epoch 25/500, LR: [0.001], Avg Train Loss: 0.323470, Train Accuracy: 0.8563718140929535, Val Accuracy: 0.5719560878243513
Epoch 26/500, LR: [0.001], Avg Train Loss: 0.311273, Train Accuracy: 0.8385557221389305, Val Accuracy: 0.500998003992016
Epoch 27/500, LR: [0.001], Avg Train Loss: 0.312880, Train Accuracy: 0.8594702648675662, Val Accuracy: 0.500998003992016
Epoch 28/500, LR: [0.001], Avg Train Loss: 0.298225, Train Accuracy: 0.8655172413793103, Val Accuracy: 0.500998003992016
Epoch 29/500, LR: [0.001], Avg Train Loss: 0.290936, Train Accuracy: 0.8746376811594203, Val Accuracy: 0.500998003992016
Epoch 30/500, LR: [0.001], Avg Train Loss: 0.284874, Train Accuracy: 0.8730134932533733, Val Accuracy: 0.5015968063872256
Epoch 31/500, LR: [0.001], Avg Train Loss: 0.282856, Train Accuracy: 0.840279860069965, Val Accuracy: 0.500998003992016
Epoch 32/500, LR: [0.001], Avg Train Loss: 0.282717, Train Accuracy: 0.8748875562218891, Val Accuracy: 0.500998003992016
Epoch 33/500, LR: [0.001], Avg Train Loss: 0.285027, Train Accuracy: 0.8610694652673663, Val Accuracy: 0.5081836327345309
Epoch 34/500, LR: [0.001], Avg Train Loss: 0.261675, Train Accuracy: 0.889055472263868, Val Accuracy: 0.5746506986027944
Epoch 35/500, LR: [0.001], Avg Train Loss: 0.243150, Train Accuracy: 0.8693653173413294, Val Accuracy: 0.5666666666666667
Epoch 36/500, LR: [0.001], Avg Train Loss: 0.230663, Train Accuracy: 0.8916541729135432, Val Accuracy: 0.582934131736527
Epoch 37/500, LR: [0.001], Avg Train Loss: 0.174327, Train Accuracy: 0.9241379310344827, Val Accuracy: 0.5758483033932136
Epoch 38/500, LR: [0.001], Avg Train Loss: 0.137427, Train Accuracy: 0.9431534232883558, Val Accuracy: 0.5833333333333334
Epoch 39/500, LR: [0.001], Avg Train Loss: 0.274269, Train Accuracy: 0.9303348325837082, Val Accuracy: 0.5758483033932136
Epoch 40/500, LR: [0.001], Avg Train Loss: 0.108766, Train Accuracy: 0.995152423788106, Val Accuracy: 0.7976047904191617
Epoch 41/500, LR: [0.001], Avg Train Loss: 0.035399, Train Accuracy: 0.9965017491254373, Val Accuracy: 0.9969061876247505
Epoch 42/500, LR: [0.001], Avg Train Loss: 0.286109, Train Accuracy: 0.9460269865067467, Val Accuracy: 0.9997005988023953
Epoch 43/500, LR: [0.001], Avg Train Loss: 0.049602, Train Accuracy: 0.998375812093953, Val Accuracy: 0.9973053892215569
Epoch 44/500, LR: [0.001], Avg Train Loss: 0.017702, Train Accuracy: 0.9372063968015992, Val Accuracy: 0.9958083832335329
Epoch 45/500, LR: [0.001], Avg Train Loss: 0.048178, Train Accuracy: 0.9991254372813593, Val Accuracy: 0.9872255489021956
Epoch 46/500, LR: [0.001], Avg Train Loss: 0.016165, Train Accuracy: 0.9992003998001, Val Accuracy: 0.9426147704590818
Epoch 47/500, LR: [0.001], Avg Train Loss: 0.013656, Train Accuracy: 0.9989005497251374, Val Accuracy: 0.9966067864271457
Epoch 48/500, LR: [0.001], Avg Train Loss: 0.008448, Train Accuracy: 0.998600699650175, Val Accuracy: 0.9850299401197605
Epoch 49/500, LR: [0.001], Avg Train Loss: 0.012938, Train Accuracy: 0.9907296351824088, Val Accuracy: 0.9779441117764471
Epoch 50/500, LR: [0.001], Avg Train Loss: 0.014877, Train Accuracy: 0.999375312343828, Val Accuracy: 0.9910179640718563
Epoch 51/500, LR: [0.001], Avg Train Loss: 0.156003, Train Accuracy: 0.9985007496251874, Val Accuracy: 0.9702594810379241
Epoch 52/500, LR: [0.001], Avg Train Loss: 0.009025, Train Accuracy: 0.999800099950025, Val Accuracy: 0.9422155688622754
Epoch 53/500, LR: [0.001], Avg Train Loss: 0.023075, Train Accuracy: 0.9372063968015992, Val Accuracy: 0.9364271457085829
Final Train Accuracy: 0.998375812093953, Val Accuracy: 0.9973053892215569, Test Accuracy: 0.9985029940119761
