Epoch 0/500, LR: [0.001], Avg Train Loss: 0.315802, Train Accuracy: 0.9016491754122938, Val Accuracy: 0.500998003992016
Epoch 1/500, LR: [0.001], Avg Train Loss: 0.284142, Train Accuracy: 0.9015492253873063, Val Accuracy: 0.500998003992016
Epoch 2/500, LR: [0.001], Avg Train Loss: 0.283484, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 3/500, LR: [0.001], Avg Train Loss: 0.272506, Train Accuracy: 0.9016991504247877, Val Accuracy: 0.500998003992016
Epoch 4/500, LR: [0.001], Avg Train Loss: 0.271687, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 5/500, LR: [0.001], Avg Train Loss: 0.264038, Train Accuracy: 0.9016741629185407, Val Accuracy: 0.500998003992016
Epoch 6/500, LR: [0.001], Avg Train Loss: 0.265226, Train Accuracy: 0.901424287856072, Val Accuracy: 0.500998003992016
Epoch 7/500, LR: [0.001], Avg Train Loss: 0.261410, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 8/500, LR: [0.001], Avg Train Loss: 0.259402, Train Accuracy: 0.9018740629685157, Val Accuracy: 0.500998003992016
Epoch 9/500, LR: [0.001], Avg Train Loss: 0.255770, Train Accuracy: 0.9017741129435283, Val Accuracy: 0.500998003992016
Epoch 10/500, LR: [0.001], Avg Train Loss: 0.255989, Train Accuracy: 0.9045477261369316, Val Accuracy: 0.500998003992016
Epoch 11/500, LR: [0.001], Avg Train Loss: 0.252203, Train Accuracy: 0.9043728135932034, Val Accuracy: 0.500998003992016
Epoch 12/500, LR: [0.001], Avg Train Loss: 0.253887, Train Accuracy: 0.9059720139930035, Val Accuracy: 0.500998003992016
Epoch 13/500, LR: [0.001], Avg Train Loss: 0.250268, Train Accuracy: 0.9063968015992004, Val Accuracy: 0.500998003992016
Epoch 14/500, LR: [0.001], Avg Train Loss: 0.252030, Train Accuracy: 0.9056971514242879, Val Accuracy: 0.500998003992016
Epoch 15/500, LR: [0.001], Avg Train Loss: 0.249017, Train Accuracy: 0.9027236381809095, Val Accuracy: 0.500998003992016
