Epoch 0/500, LR: [0.001], Avg Train Loss: 0.313354, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 1/500, LR: [0.001], Avg Train Loss: 0.289209, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 2/500, LR: [0.001], Avg Train Loss: 0.281951, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 3/500, LR: [0.001], Avg Train Loss: 0.279482, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 4/500, LR: [0.001], Avg Train Loss: 0.277037, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 5/500, LR: [0.001], Avg Train Loss: 0.271705, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 6/500, LR: [0.001], Avg Train Loss: 0.257423, Train Accuracy: 0.9040229885057471, Val Accuracy: 0.500998003992016
Epoch 7/500, LR: [0.001], Avg Train Loss: 0.252248, Train Accuracy: 0.9066466766616692, Val Accuracy: 0.500998003992016
Epoch 8/500, LR: [0.001], Avg Train Loss: 0.255065, Train Accuracy: 0.903848075962019, Val Accuracy: 0.5012974051896207
Epoch 9/500, LR: [0.001], Avg Train Loss: 0.252301, Train Accuracy: 0.9019990004997501, Val Accuracy: 0.5014970059880239
Epoch 10/500, LR: [0.001], Avg Train Loss: 0.255423, Train Accuracy: 0.9065467266366817, Val Accuracy: 0.500998003992016
Epoch 11/500, LR: [0.001], Avg Train Loss: 0.247660, Train Accuracy: 0.9065717141429286, Val Accuracy: 0.5010978043912175
Epoch 12/500, LR: [0.001], Avg Train Loss: 0.243851, Train Accuracy: 0.9063468265867066, Val Accuracy: 0.5015968063872256
Epoch 13/500, LR: [0.001], Avg Train Loss: 0.243594, Train Accuracy: 0.9060969515242379, Val Accuracy: 0.5012974051896207
Epoch 14/500, LR: [0.001], Avg Train Loss: 0.242740, Train Accuracy: 0.9075212393803098, Val Accuracy: 0.5011976047904192
Epoch 15/500, LR: [0.001], Avg Train Loss: 0.241872, Train Accuracy: 0.9084207896051975, Val Accuracy: 0.5012974051896207
Epoch 16/500, LR: [0.001], Avg Train Loss: 0.238383, Train Accuracy: 0.9093453273363319, Val Accuracy: 0.500998003992016
Epoch 17/500, LR: [0.001], Avg Train Loss: 0.237922, Train Accuracy: 0.9076461769115443, Val Accuracy: 0.500998003992016
Epoch 18/500, LR: [0.001], Avg Train Loss: 0.234994, Train Accuracy: 0.9103948025987006, Val Accuracy: 0.5010978043912175
Epoch 19/500, LR: [0.001], Avg Train Loss: 0.233412, Train Accuracy: 0.9088455772113943, Val Accuracy: 0.500998003992016
Epoch 20/500, LR: [0.001], Avg Train Loss: 0.232646, Train Accuracy: 0.9087456271864068, Val Accuracy: 0.500998003992016
Epoch 21/500, LR: [0.001], Avg Train Loss: 0.233725, Train Accuracy: 0.9109445277361319, Val Accuracy: 0.500998003992016
Epoch 22/500, LR: [0.001], Avg Train Loss: 0.232968, Train Accuracy: 0.9107696151924038, Val Accuracy: 0.5010978043912175
Epoch 23/500, LR: [0.001], Avg Train Loss: 0.229232, Train Accuracy: 0.9109945027486257, Val Accuracy: 0.500998003992016
Epoch 24/500, LR: [0.001], Avg Train Loss: 0.227231, Train Accuracy: 0.9088705647176412, Val Accuracy: 0.5013972055888224
