Epoch 0/500, LR: [0.001], Avg Train Loss: 0.360157, Train Accuracy: 0.9013243378310845, Val Accuracy: 0.500998003992016
Epoch 1/500, LR: [0.001], Avg Train Loss: 0.295638, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 2/500, LR: [0.001], Avg Train Loss: 0.291471, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 3/500, LR: [0.001], Avg Train Loss: 0.287751, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 4/500, LR: [0.001], Avg Train Loss: 0.285068, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 5/500, LR: [0.001], Avg Train Loss: 0.281183, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 6/500, LR: [0.001], Avg Train Loss: 0.278332, Train Accuracy: 0.9017741129435283, Val Accuracy: 0.500998003992016
Epoch 7/500, LR: [0.001], Avg Train Loss: 0.282432, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 8/500, LR: [0.001], Avg Train Loss: 0.281014, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 9/500, LR: [0.001], Avg Train Loss: 0.276187, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 10/500, LR: [0.001], Avg Train Loss: 0.275958, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 11/500, LR: [0.001], Avg Train Loss: 0.278641, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 12/500, LR: [0.001], Avg Train Loss: 0.276009, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 13/500, LR: [0.001], Avg Train Loss: 0.273892, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 14/500, LR: [0.001], Avg Train Loss: 0.274018, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 15/500, LR: [0.001], Avg Train Loss: 0.272636, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 16/500, LR: [0.001], Avg Train Loss: 0.273883, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 17/500, LR: [0.001], Avg Train Loss: 0.269791, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 18/500, LR: [0.001], Avg Train Loss: 0.270299, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 19/500, LR: [0.001], Avg Train Loss: 0.267364, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 20/500, LR: [0.001], Avg Train Loss: 0.269311, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 21/500, LR: [0.001], Avg Train Loss: 0.271334, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 22/500, LR: [0.001], Avg Train Loss: 0.273706, Train Accuracy: 0.9016491754122938, Val Accuracy: 0.500998003992016
Epoch 23/500, LR: [0.001], Avg Train Loss: 0.266372, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 24/500, LR: [0.001], Avg Train Loss: 0.271077, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 25/500, LR: [0.001], Avg Train Loss: 0.269152, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 26/500, LR: [0.001], Avg Train Loss: 0.265028, Train Accuracy: 0.9018490754622689, Val Accuracy: 0.500998003992016
Epoch 27/500, LR: [0.001], Avg Train Loss: 0.263645, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 28/500, LR: [0.001], Avg Train Loss: 0.265743, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 29/500, LR: [0.001], Avg Train Loss: 0.265815, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 30/500, LR: [0.001], Avg Train Loss: 0.263845, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 31/500, LR: [0.001], Avg Train Loss: 0.261209, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 32/500, LR: [0.001], Avg Train Loss: 0.262024, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 33/500, LR: [0.001], Avg Train Loss: 0.260491, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 34/500, LR: [0.001], Avg Train Loss: 0.259049, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 35/500, LR: [0.001], Avg Train Loss: 0.259027, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 36/500, LR: [0.001], Avg Train Loss: 0.259461, Train Accuracy: 0.9016991504247877, Val Accuracy: 0.500998003992016
Epoch 37/500, LR: [0.001], Avg Train Loss: 0.256998, Train Accuracy: 0.9016991504247877, Val Accuracy: 0.500998003992016
Epoch 38/500, LR: [0.001], Avg Train Loss: 0.257580, Train Accuracy: 0.901824087956022, Val Accuracy: 0.500998003992016
Epoch 39/500, LR: [0.001], Avg Train Loss: 0.254656, Train Accuracy: 0.9016991504247877, Val Accuracy: 0.500998003992016
Epoch 40/500, LR: [0.001], Avg Train Loss: 0.259303, Train Accuracy: 0.9016991504247877, Val Accuracy: 0.500998003992016
Epoch 41/500, LR: [0.001], Avg Train Loss: 0.255142, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 42/500, LR: [0.001], Avg Train Loss: 0.255582, Train Accuracy: 0.9016491754122938, Val Accuracy: 0.500998003992016
Epoch 43/500, LR: [0.001], Avg Train Loss: 0.255392, Train Accuracy: 0.901824087956022, Val Accuracy: 0.500998003992016
Epoch 44/500, LR: [0.001], Avg Train Loss: 0.257899, Train Accuracy: 0.9017741129435283, Val Accuracy: 0.500998003992016
Epoch 45/500, LR: [0.001], Avg Train Loss: 0.259508, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 46/500, LR: [0.001], Avg Train Loss: 0.254550, Train Accuracy: 0.9017491254372814, Val Accuracy: 0.500998003992016
Epoch 47/500, LR: [0.001], Avg Train Loss: 0.253654, Train Accuracy: 0.9002248875562219, Val Accuracy: 0.500998003992016
Epoch 48/500, LR: [0.001], Avg Train Loss: 0.258200, Train Accuracy: 0.9017491254372814, Val Accuracy: 0.500998003992016
Epoch 49/500, LR: [0.001], Avg Train Loss: 0.253503, Train Accuracy: 0.9017491254372814, Val Accuracy: 0.500998003992016
Epoch 50/500, LR: [0.001], Avg Train Loss: 0.251826, Train Accuracy: 0.9017491254372814, Val Accuracy: 0.500998003992016
Epoch 51/500, LR: [0.001], Avg Train Loss: 0.251039, Train Accuracy: 0.9015492253873063, Val Accuracy: 0.500998003992016
Epoch 52/500, LR: [0.001], Avg Train Loss: 0.251215, Train Accuracy: 0.9015992003998001, Val Accuracy: 0.500998003992016
Epoch 53/500, LR: [0.001], Avg Train Loss: 0.254215, Train Accuracy: 0.9019990004997501, Val Accuracy: 0.500998003992016
Epoch 54/500, LR: [0.001], Avg Train Loss: 0.250596, Train Accuracy: 0.9024737631184407, Val Accuracy: 0.500998003992016
Epoch 55/500, LR: [0.001], Avg Train Loss: 0.253530, Train Accuracy: 0.902223888055972, Val Accuracy: 0.500998003992016
Epoch 56/500, LR: [0.001], Avg Train Loss: 0.249643, Train Accuracy: 0.9029985007496252, Val Accuracy: 0.500998003992016
Epoch 57/500, LR: [0.001], Avg Train Loss: 0.250669, Train Accuracy: 0.9032483758120939, Val Accuracy: 0.5010978043912175
Epoch 58/500, LR: [0.001], Avg Train Loss: 0.251936, Train Accuracy: 0.9015742128935532, Val Accuracy: 0.500998003992016
Epoch 59/500, LR: [0.001], Avg Train Loss: 0.248888, Train Accuracy: 0.9032733633183408, Val Accuracy: 0.500998003992016
Epoch 60/500, LR: [0.001], Avg Train Loss: 0.249150, Train Accuracy: 0.9020989505247377, Val Accuracy: 0.500998003992016
Epoch 61/500, LR: [0.001], Avg Train Loss: 0.250094, Train Accuracy: 0.9026986506746627, Val Accuracy: 0.500998003992016
Epoch 62/500, LR: [0.001], Avg Train Loss: 0.247768, Train Accuracy: 0.9033733133433284, Val Accuracy: 0.500998003992016
Epoch 63/500, LR: [0.001], Avg Train Loss: 0.246823, Train Accuracy: 0.9043478260869565, Val Accuracy: 0.500998003992016
Epoch 64/500, LR: [0.001], Avg Train Loss: 0.249476, Train Accuracy: 0.9031734132933533, Val Accuracy: 0.500998003992016
Epoch 65/500, LR: [0.001], Avg Train Loss: 0.248146, Train Accuracy: 0.9016241879060469, Val Accuracy: 0.500998003992016
Epoch 66/500, LR: [0.001], Avg Train Loss: 0.246933, Train Accuracy: 0.9036981509245378, Val Accuracy: 0.500998003992016
Epoch 67/500, LR: [0.001], Avg Train Loss: 0.246317, Train Accuracy: 0.9032483758120939, Val Accuracy: 0.5010978043912175
Epoch 68/500, LR: [0.001], Avg Train Loss: 0.251855, Train Accuracy: 0.9017241379310345, Val Accuracy: 0.500998003992016
Epoch 69/500, LR: [0.001], Avg Train Loss: 0.245767, Train Accuracy: 0.9021239380309846, Val Accuracy: 0.500998003992016
Epoch 70/500, LR: [0.001], Avg Train Loss: 0.247460, Train Accuracy: 0.9030734632683658, Val Accuracy: 0.500998003992016
Epoch 71/500, LR: [0.001], Avg Train Loss: 0.248911, Train Accuracy: 0.9034982508745627, Val Accuracy: 0.500998003992016
Epoch 72/500, LR: [0.001], Avg Train Loss: 0.246087, Train Accuracy: 0.9050224887556222, Val Accuracy: 0.500998003992016
Epoch 73/500, LR: [0.001], Avg Train Loss: 0.251922, Train Accuracy: 0.9027986006996501, Val Accuracy: 0.500998003992016
Epoch 74/500, LR: [0.001], Avg Train Loss: 0.245754, Train Accuracy: 0.9045727136431784, Val Accuracy: 0.500998003992016
Epoch 75/500, LR: [0.001], Avg Train Loss: 0.245547, Train Accuracy: 0.904647676161919, Val Accuracy: 0.500998003992016
Epoch 76/500, LR: [0.001], Avg Train Loss: 0.242710, Train Accuracy: 0.9044227886056971, Val Accuracy: 0.500998003992016
Epoch 77/500, LR: [0.001], Avg Train Loss: 0.247555, Train Accuracy: 0.9039230384807596, Val Accuracy: 0.500998003992016
Epoch 78/500, LR: [0.001], Avg Train Loss: 0.243168, Train Accuracy: 0.9059470264867566, Val Accuracy: 0.500998003992016
Epoch 79/500, LR: [0.001], Avg Train Loss: 0.243650, Train Accuracy: 0.9054972513743128, Val Accuracy: 0.500998003992016
Epoch 80/500, LR: [0.001], Avg Train Loss: 0.246250, Train Accuracy: 0.9038230884557721, Val Accuracy: 0.500998003992016
Epoch 81/500, LR: [0.001], Avg Train Loss: 0.241705, Train Accuracy: 0.9046976511744128, Val Accuracy: 0.500998003992016
Epoch 82/500, LR: [0.001], Avg Train Loss: 0.242453, Train Accuracy: 0.9041479260369815, Val Accuracy: 0.500998003992016
Epoch 83/500, LR: [0.001], Avg Train Loss: 0.244111, Train Accuracy: 0.9060969515242379, Val Accuracy: 0.500998003992016
Epoch 84/500, LR: [0.001], Avg Train Loss: 0.241821, Train Accuracy: 0.9043728135932034, Val Accuracy: 0.500998003992016
Epoch 85/500, LR: [0.001], Avg Train Loss: 0.241146, Train Accuracy: 0.9055722138930534, Val Accuracy: 0.500998003992016
Epoch 86/500, LR: [0.001], Avg Train Loss: 0.241922, Train Accuracy: 0.904047976011994, Val Accuracy: 0.500998003992016
Epoch 87/500, LR: [0.001], Avg Train Loss: 0.240839, Train Accuracy: 0.9052973513243379, Val Accuracy: 0.500998003992016
Epoch 88/500, LR: [0.001], Avg Train Loss: 0.239889, Train Accuracy: 0.9050974512743628, Val Accuracy: 0.500998003992016
Epoch 89/500, LR: [0.001], Avg Train Loss: 0.244144, Train Accuracy: 0.9046976511744128, Val Accuracy: 0.500998003992016
Epoch 90/500, LR: [0.001], Avg Train Loss: 0.240575, Train Accuracy: 0.9042228885557222, Val Accuracy: 0.500998003992016
Epoch 91/500, LR: [0.001], Avg Train Loss: 0.241037, Train Accuracy: 0.9056471764117942, Val Accuracy: 0.500998003992016
Epoch 92/500, LR: [0.001], Avg Train Loss: 0.239069, Train Accuracy: 0.9065967016491754, Val Accuracy: 0.500998003992016
