Epoch 0/500, LR: [0.001], Avg Train Loss: 0.465002, Train Accuracy: 0.8211394302848576, Val Accuracy: 0.5758483033932136
Epoch 1/500, LR: [0.001], Avg Train Loss: 0.392318, Train Accuracy: 0.8181659170414792, Val Accuracy: 0.5758483033932136
Epoch 2/500, LR: [0.001], Avg Train Loss: 0.387828, Train Accuracy: 0.8247376311844078, Val Accuracy: 0.5758483033932136
Epoch 3/500, LR: [0.001], Avg Train Loss: 0.385089, Train Accuracy: 0.8270114942528736, Val Accuracy: 0.5758483033932136
Epoch 4/500, LR: [0.001], Avg Train Loss: 0.384649, Train Accuracy: 0.8255372313843079, Val Accuracy: 0.5758483033932136
Epoch 5/500, LR: [0.001], Avg Train Loss: 0.381220, Train Accuracy: 0.8237381309345327, Val Accuracy: 0.5758483033932136
Epoch 6/500, LR: [0.001], Avg Train Loss: 0.376838, Train Accuracy: 0.8271864067966017, Val Accuracy: 0.5758483033932136
Epoch 7/500, LR: [0.001], Avg Train Loss: 0.375598, Train Accuracy: 0.8278360819590205, Val Accuracy: 0.5758483033932136
Epoch 8/500, LR: [0.001], Avg Train Loss: 0.377804, Train Accuracy: 0.8244627686156921, Val Accuracy: 0.5758483033932136
Epoch 9/500, LR: [0.001], Avg Train Loss: 0.377969, Train Accuracy: 0.8284357821089455, Val Accuracy: 0.5758483033932136
Epoch 10/500, LR: [0.001], Avg Train Loss: 0.373704, Train Accuracy: 0.8130434782608695, Val Accuracy: 0.5758483033932136
Epoch 11/500, LR: [0.001], Avg Train Loss: 0.383944, Train Accuracy: 0.8275112443778111, Val Accuracy: 0.5758483033932136
Epoch 12/500, LR: [0.001], Avg Train Loss: 0.374477, Train Accuracy: 0.8193653173413293, Val Accuracy: 0.5758483033932136
Epoch 13/500, LR: [0.001], Avg Train Loss: 0.372238, Train Accuracy: 0.8286356821589206, Val Accuracy: 0.5758483033932136
Epoch 14/500, LR: [0.001], Avg Train Loss: 0.372296, Train Accuracy: 0.8280609695152423, Val Accuracy: 0.5758483033932136
Epoch 15/500, LR: [0.001], Avg Train Loss: 0.368649, Train Accuracy: 0.8277611194402799, Val Accuracy: 0.5758483033932136
