Epoch 0/500, LR: [0.001], Avg Train Loss: 0.498376, Train Accuracy: 0.8214392803598201, Val Accuracy: 0.5758483033932136
Epoch 1/500, LR: [0.001], Avg Train Loss: 0.397228, Train Accuracy: 0.8257371314342828, Val Accuracy: 0.5758483033932136
Epoch 2/500, LR: [0.001], Avg Train Loss: 0.389104, Train Accuracy: 0.825287356321839, Val Accuracy: 0.5758483033932136
Epoch 3/500, LR: [0.001], Avg Train Loss: 0.383551, Train Accuracy: 0.8186906546726637, Val Accuracy: 0.5758483033932136
Epoch 4/500, LR: [0.001], Avg Train Loss: 0.384160, Train Accuracy: 0.8241879060469766, Val Accuracy: 0.5758483033932136
Epoch 5/500, LR: [0.001], Avg Train Loss: 0.377684, Train Accuracy: 0.8257621189405298, Val Accuracy: 0.5758483033932136
Epoch 6/500, LR: [0.001], Avg Train Loss: 0.377172, Train Accuracy: 0.8257121439280359, Val Accuracy: 0.5758483033932136
Epoch 7/500, LR: [0.001], Avg Train Loss: 0.379177, Train Accuracy: 0.8243878060969515, Val Accuracy: 0.5758483033932136
Epoch 8/500, LR: [0.001], Avg Train Loss: 0.374801, Train Accuracy: 0.8161169415292354, Val Accuracy: 0.5758483033932136
Epoch 9/500, LR: [0.001], Avg Train Loss: 0.376282, Train Accuracy: 0.8268115942028985, Val Accuracy: 0.5758483033932136
Epoch 10/500, LR: [0.001], Avg Train Loss: 0.373681, Train Accuracy: 0.8273613193403299, Val Accuracy: 0.5758483033932136
Epoch 11/500, LR: [0.001], Avg Train Loss: 0.375491, Train Accuracy: 0.8267616191904048, Val Accuracy: 0.5758483033932136
Epoch 12/500, LR: [0.001], Avg Train Loss: 0.372728, Train Accuracy: 0.8265617191404298, Val Accuracy: 0.5758483033932136
Epoch 13/500, LR: [0.001], Avg Train Loss: 0.373517, Train Accuracy: 0.8088455772113943, Val Accuracy: 0.5758483033932136
Epoch 14/500, LR: [0.001], Avg Train Loss: 0.374765, Train Accuracy: 0.8163668165917042, Val Accuracy: 0.5758483033932136
Epoch 15/500, LR: [0.001], Avg Train Loss: 0.375055, Train Accuracy: 0.818015992003998, Val Accuracy: 0.5758483033932136
Epoch 16/500, LR: [0.001], Avg Train Loss: 0.368695, Train Accuracy: 0.8250624687656172, Val Accuracy: 0.5758483033932136
Epoch 17/500, LR: [0.001], Avg Train Loss: 0.370435, Train Accuracy: 0.8274362818590705, Val Accuracy: 0.5758483033932136
Epoch 18/500, LR: [0.001], Avg Train Loss: 0.369822, Train Accuracy: 0.817216391804098, Val Accuracy: 0.5758483033932136
Epoch 19/500, LR: [0.001], Avg Train Loss: 0.371022, Train Accuracy: 0.8280359820089955, Val Accuracy: 0.5758483033932136
Epoch 20/500, LR: [0.001], Avg Train Loss: 0.365982, Train Accuracy: 0.8223638180909545, Val Accuracy: 0.5758483033932136
Epoch 21/500, LR: [0.001], Avg Train Loss: 0.366935, Train Accuracy: 0.8195152423788106, Val Accuracy: 0.5758483033932136
Epoch 22/500, LR: [0.001], Avg Train Loss: 0.371637, Train Accuracy: 0.8210394802598701, Val Accuracy: 0.5758483033932136
Epoch 23/500, LR: [0.001], Avg Train Loss: 0.363376, Train Accuracy: 0.8207896051974013, Val Accuracy: 0.5758483033932136
Epoch 24/500, LR: [0.001], Avg Train Loss: 0.365416, Train Accuracy: 0.8254122938530735, Val Accuracy: 0.5758483033932136
Epoch 25/500, LR: [0.001], Avg Train Loss: 0.362657, Train Accuracy: 0.8281359320339831, Val Accuracy: 0.5758483033932136
Epoch 26/500, LR: [0.001], Avg Train Loss: 0.361886, Train Accuracy: 0.826936531734133, Val Accuracy: 0.5758483033932136
Epoch 27/500, LR: [0.001], Avg Train Loss: 0.358539, Train Accuracy: 0.8262118940529735, Val Accuracy: 0.5758483033932136
