Epoch 0/500, LR: [0.001], Avg Train Loss: 0.630611, Train Accuracy: 0.800824587706147, Val Accuracy: 0.5758483033932136
Epoch 1/500, LR: [0.001], Avg Train Loss: 0.419554, Train Accuracy: 0.772063968015992, Val Accuracy: 0.5758483033932136
Epoch 2/500, LR: [0.001], Avg Train Loss: 0.431185, Train Accuracy: 0.8027736131934033, Val Accuracy: 0.5758483033932136
Epoch 3/500, LR: [0.001], Avg Train Loss: 0.415666, Train Accuracy: 0.8191154422788606, Val Accuracy: 0.5758483033932136
Epoch 4/500, LR: [0.001], Avg Train Loss: 0.411877, Train Accuracy: 0.8162418790604697, Val Accuracy: 0.5758483033932136
Epoch 5/500, LR: [0.001], Avg Train Loss: 0.404376, Train Accuracy: 0.8241879060469766, Val Accuracy: 0.5758483033932136
Epoch 6/500, LR: [0.001], Avg Train Loss: 0.398626, Train Accuracy: 0.828335832083958, Val Accuracy: 0.5758483033932136
Epoch 7/500, LR: [0.001], Avg Train Loss: 0.391065, Train Accuracy: 0.8158920539730135, Val Accuracy: 0.5039920159680639
Epoch 8/500, LR: [0.001], Avg Train Loss: 0.386788, Train Accuracy: 0.8302098950524738, Val Accuracy: 0.5758483033932136
Epoch 9/500, LR: [0.001], Avg Train Loss: 0.386880, Train Accuracy: 0.8317341329335333, Val Accuracy: 0.5758483033932136
Epoch 10/500, LR: [0.001], Avg Train Loss: 0.378986, Train Accuracy: 0.8352573713143429, Val Accuracy: 0.5599800399201597
Epoch 11/500, LR: [0.001], Avg Train Loss: 0.386925, Train Accuracy: 0.8220889555222389, Val Accuracy: 0.5758483033932136
Epoch 12/500, LR: [0.001], Avg Train Loss: 0.377587, Train Accuracy: 0.8225637181409295, Val Accuracy: 0.500998003992016
Epoch 13/500, LR: [0.001], Avg Train Loss: 0.379106, Train Accuracy: 0.8374062968515742, Val Accuracy: 0.5282435129740519
Epoch 14/500, LR: [0.001], Avg Train Loss: 0.371053, Train Accuracy: 0.8466266866566716, Val Accuracy: 0.500998003992016
Epoch 15/500, LR: [0.001], Avg Train Loss: 0.365630, Train Accuracy: 0.805047476261869, Val Accuracy: 0.500998003992016
Epoch 16/500, LR: [0.001], Avg Train Loss: 0.396395, Train Accuracy: 0.8298350824587706, Val Accuracy: 0.500998003992016
Epoch 17/500, LR: [0.001], Avg Train Loss: 0.372113, Train Accuracy: 0.8448025987006497, Val Accuracy: 0.500998003992016
Epoch 18/500, LR: [0.001], Avg Train Loss: 0.359182, Train Accuracy: 0.845352323838081, Val Accuracy: 0.500998003992016
Epoch 19/500, LR: [0.001], Avg Train Loss: 0.350701, Train Accuracy: 0.7950024987506247, Val Accuracy: 0.500998003992016
Epoch 20/500, LR: [0.001], Avg Train Loss: 0.362661, Train Accuracy: 0.8336081959020489, Val Accuracy: 0.500998003992016
Epoch 21/500, LR: [0.001], Avg Train Loss: 0.357145, Train Accuracy: 0.8328585707146426, Val Accuracy: 0.500998003992016
Epoch 22/500, LR: [0.001], Avg Train Loss: 0.345795, Train Accuracy: 0.8114942528735632, Val Accuracy: 0.500998003992016
Epoch 23/500, LR: [0.001], Avg Train Loss: 0.350170, Train Accuracy: 0.8476011994002999, Val Accuracy: 0.500998003992016
Epoch 24/500, LR: [0.001], Avg Train Loss: 0.339413, Train Accuracy: 0.8491004497751125, Val Accuracy: 0.500998003992016
Epoch 25/500, LR: [0.001], Avg Train Loss: 0.342282, Train Accuracy: 0.8502498750624687, Val Accuracy: 0.500998003992016
Epoch 26/500, LR: [0.001], Avg Train Loss: 0.335783, Train Accuracy: 0.8422038980509745, Val Accuracy: 0.500998003992016
Epoch 27/500, LR: [0.001], Avg Train Loss: 0.321717, Train Accuracy: 0.8691654172913543, Val Accuracy: 0.500998003992016
Epoch 28/500, LR: [0.001], Avg Train Loss: 0.318420, Train Accuracy: 0.8678660669665167, Val Accuracy: 0.500998003992016
Epoch 29/500, LR: [0.001], Avg Train Loss: 0.304356, Train Accuracy: 0.8964517741129435, Val Accuracy: 0.500998003992016
Epoch 30/500, LR: [0.001], Avg Train Loss: 0.303196, Train Accuracy: 0.8391304347826087, Val Accuracy: 0.5707584830339322
Epoch 31/500, LR: [0.001], Avg Train Loss: 0.318274, Train Accuracy: 0.8061719140429785, Val Accuracy: 0.5758483033932136
Epoch 32/500, LR: [0.001], Avg Train Loss: 0.339123, Train Accuracy: 0.8102948525737131, Val Accuracy: 0.5758483033932136
Epoch 33/500, LR: [0.001], Avg Train Loss: 0.305701, Train Accuracy: 0.868440779610195, Val Accuracy: 0.5758483033932136
Epoch 34/500, LR: [0.001], Avg Train Loss: 0.284218, Train Accuracy: 0.7724887556221889, Val Accuracy: 0.5758483033932136
Epoch 35/500, LR: [0.001], Avg Train Loss: 0.311922, Train Accuracy: 0.872263868065967, Val Accuracy: 0.5758483033932136
Epoch 36/500, LR: [0.001], Avg Train Loss: 0.292579, Train Accuracy: 0.8625187406296851, Val Accuracy: 0.5758483033932136
Epoch 37/500, LR: [0.001], Avg Train Loss: 0.257714, Train Accuracy: 0.9224887556221889, Val Accuracy: 0.5758483033932136
Epoch 38/500, LR: [0.001], Avg Train Loss: 0.293295, Train Accuracy: 0.7366816591704148, Val Accuracy: 0.5758483033932136
Epoch 39/500, LR: [0.001], Avg Train Loss: 0.357154, Train Accuracy: 0.8495002498750625, Val Accuracy: 0.5357285429141716
Epoch 40/500, LR: [0.001], Avg Train Loss: 0.293176, Train Accuracy: 0.9145177411294353, Val Accuracy: 0.5758483033932136
