Epoch 0/500, LR: [0.001], Avg Train Loss: 0.432602, Train Accuracy: 0.8110944527736131, Val Accuracy: 0.5758483033932136
Epoch 1/500, LR: [0.001], Avg Train Loss: 0.358863, Train Accuracy: 0.7600199900049975, Val Accuracy: 0.500998003992016
Epoch 2/500, LR: [0.001], Avg Train Loss: 0.377515, Train Accuracy: 0.8337831084457771, Val Accuracy: 0.5758483033932136
Epoch 3/500, LR: [0.001], Avg Train Loss: 0.353459, Train Accuracy: 0.8470764617691154, Val Accuracy: 0.5758483033932136
Epoch 4/500, LR: [0.001], Avg Train Loss: 0.329990, Train Accuracy: 0.856071964017991, Val Accuracy: 0.5758483033932136
Epoch 5/500, LR: [0.001], Avg Train Loss: 0.299600, Train Accuracy: 0.881559220389805, Val Accuracy: 0.5758483033932136
Epoch 6/500, LR: [0.001], Avg Train Loss: 0.283031, Train Accuracy: 0.8833833083458271, Val Accuracy: 0.5758483033932136
Epoch 7/500, LR: [0.001], Avg Train Loss: 0.276188, Train Accuracy: 0.8677661169415293, Val Accuracy: 0.5758483033932136
Epoch 8/500, LR: [0.001], Avg Train Loss: 0.273071, Train Accuracy: 0.8721889055472264, Val Accuracy: 0.5758483033932136
Epoch 9/500, LR: [0.001], Avg Train Loss: 0.264130, Train Accuracy: 0.8896301849075462, Val Accuracy: 0.5758483033932136
Epoch 10/500, LR: [0.001], Avg Train Loss: 0.259619, Train Accuracy: 0.89087956021989, Val Accuracy: 0.5758483033932136
Epoch 11/500, LR: [0.001], Avg Train Loss: 0.263796, Train Accuracy: 0.8499000499750125, Val Accuracy: 0.5758483033932136
Epoch 12/500, LR: [0.001], Avg Train Loss: 0.263748, Train Accuracy: 0.8988755622188905, Val Accuracy: 0.5758483033932136
Epoch 13/500, LR: [0.001], Avg Train Loss: 0.249835, Train Accuracy: 0.8916041979010495, Val Accuracy: 0.5758483033932136
Epoch 14/500, LR: [0.001], Avg Train Loss: 0.232379, Train Accuracy: 0.8926786606696652, Val Accuracy: 0.5758483033932136
Epoch 15/500, LR: [0.001], Avg Train Loss: 0.212287, Train Accuracy: 0.9149675162418791, Val Accuracy: 0.5758483033932136
Epoch 16/500, LR: [0.001], Avg Train Loss: 0.206152, Train Accuracy: 0.9205897051474263, Val Accuracy: 0.5758483033932136
Epoch 17/500, LR: [0.001], Avg Train Loss: 0.189655, Train Accuracy: 0.9090204897551224, Val Accuracy: 0.5758483033932136
Epoch 18/500, LR: [0.001], Avg Train Loss: 0.184009, Train Accuracy: 0.8520739630184908, Val Accuracy: 0.5758483033932136
Epoch 19/500, LR: [0.001], Avg Train Loss: 0.201625, Train Accuracy: 0.9186656671664168, Val Accuracy: 0.5758483033932136
Epoch 20/500, LR: [0.001], Avg Train Loss: 0.180660, Train Accuracy: 0.9272863568215892, Val Accuracy: 0.5758483033932136
Epoch 21/500, LR: [0.001], Avg Train Loss: 0.188418, Train Accuracy: 0.9282108945527237, Val Accuracy: 0.5758483033932136
Epoch 22/500, LR: [0.001], Avg Train Loss: 0.168230, Train Accuracy: 0.9287356321839081, Val Accuracy: 0.5758483033932136
Epoch 23/500, LR: [0.001], Avg Train Loss: 0.168865, Train Accuracy: 0.9284107946026986, Val Accuracy: 0.5758483033932136
Epoch 24/500, LR: [0.001], Avg Train Loss: 0.176184, Train Accuracy: 0.927936031984008, Val Accuracy: 0.5758483033932136
Epoch 25/500, LR: [0.001], Avg Train Loss: 0.168610, Train Accuracy: 0.9232133933033483, Val Accuracy: 0.5758483033932136
Epoch 26/500, LR: [0.001], Avg Train Loss: 0.171881, Train Accuracy: 0.9282108945527237, Val Accuracy: 0.5758483033932136
Epoch 27/500, LR: [0.001], Avg Train Loss: 0.173285, Train Accuracy: 0.9280859570214892, Val Accuracy: 0.5758483033932136
Epoch 28/500, LR: [0.001], Avg Train Loss: 0.167190, Train Accuracy: 0.9287106446776612, Val Accuracy: 0.5758483033932136
Epoch 29/500, LR: [0.001], Avg Train Loss: 0.164774, Train Accuracy: 0.9283858070964518, Val Accuracy: 0.5758483033932136
Epoch 30/500, LR: [0.001], Avg Train Loss: 0.169790, Train Accuracy: 0.9270114942528735, Val Accuracy: 0.5758483033932136
Epoch 31/500, LR: [0.001], Avg Train Loss: 0.168888, Train Accuracy: 0.9284857571214393, Val Accuracy: 0.5758483033932136
Epoch 32/500, LR: [0.001], Avg Train Loss: 0.163743, Train Accuracy: 0.9288855572213893, Val Accuracy: 0.5758483033932136
Epoch 33/500, LR: [0.001], Avg Train Loss: 0.168467, Train Accuracy: 0.9288605697151424, Val Accuracy: 0.5758483033932136
Epoch 34/500, LR: [0.001], Avg Train Loss: 0.167737, Train Accuracy: 0.9286106946526737, Val Accuracy: 0.5758483033932136
Epoch 35/500, LR: [0.001], Avg Train Loss: 0.163353, Train Accuracy: 0.9290854572713643, Val Accuracy: 0.5758483033932136
Epoch 36/500, LR: [0.001], Avg Train Loss: 0.163518, Train Accuracy: 0.9294602698650675, Val Accuracy: 0.5758483033932136
Epoch 37/500, LR: [0.001], Avg Train Loss: 0.163100, Train Accuracy: 0.9292103948025987, Val Accuracy: 0.5758483033932136
Epoch 38/500, LR: [0.001], Avg Train Loss: 0.167180, Train Accuracy: 0.9163668165917042, Val Accuracy: 0.5758483033932136
Epoch 39/500, LR: [0.001], Avg Train Loss: 0.167432, Train Accuracy: 0.9287106446776612, Val Accuracy: 0.5758483033932136
Epoch 40/500, LR: [0.001], Avg Train Loss: 0.161351, Train Accuracy: 0.9286856571714143, Val Accuracy: 0.5758483033932136
Epoch 41/500, LR: [0.001], Avg Train Loss: 0.163745, Train Accuracy: 0.8738130934532734, Val Accuracy: 0.6657684630738523
Epoch 42/500, LR: [0.001], Avg Train Loss: 0.166641, Train Accuracy: 0.9303348325837082, Val Accuracy: 0.5758483033932136
Epoch 43/500, LR: [0.001], Avg Train Loss: 0.162095, Train Accuracy: 0.9288855572213893, Val Accuracy: 0.5758483033932136
Epoch 44/500, LR: [0.001], Avg Train Loss: 0.161414, Train Accuracy: 0.9302348825587207, Val Accuracy: 0.5758483033932136
Epoch 45/500, LR: [0.001], Avg Train Loss: 0.162380, Train Accuracy: 0.9285107446276861, Val Accuracy: 0.5758483033932136
Epoch 46/500, LR: [0.001], Avg Train Loss: 0.159854, Train Accuracy: 0.9306846576711644, Val Accuracy: 0.5758483033932136
Epoch 47/500, LR: [0.001], Avg Train Loss: 0.162158, Train Accuracy: 0.9285107446276861, Val Accuracy: 0.5758483033932136
Epoch 48/500, LR: [0.001], Avg Train Loss: 0.159213, Train Accuracy: 0.9312593703148426, Val Accuracy: 0.5758483033932136
Epoch 49/500, LR: [0.001], Avg Train Loss: 0.159894, Train Accuracy: 0.9294102948525738, Val Accuracy: 0.5758483033932136
Epoch 50/500, LR: [0.001], Avg Train Loss: 0.157927, Train Accuracy: 0.9304847576211894, Val Accuracy: 0.5758483033932136
Epoch 51/500, LR: [0.001], Avg Train Loss: 0.184970, Train Accuracy: 0.9233883058470764, Val Accuracy: 0.5758483033932136
Epoch 52/500, LR: [0.001], Avg Train Loss: 0.163355, Train Accuracy: 0.9323338330834583, Val Accuracy: 0.5758483033932136
Epoch 53/500, LR: [0.001], Avg Train Loss: 0.161790, Train Accuracy: 0.9311844077961019, Val Accuracy: 0.5758483033932136
Epoch 54/500, LR: [0.001], Avg Train Loss: 0.162415, Train Accuracy: 0.9311094452773613, Val Accuracy: 0.5758483033932136
Epoch 55/500, LR: [0.001], Avg Train Loss: 0.157274, Train Accuracy: 0.9279610194902549, Val Accuracy: 0.5758483033932136
Epoch 56/500, LR: [0.001], Avg Train Loss: 0.175719, Train Accuracy: 0.9321589205397302, Val Accuracy: 0.5758483033932136
Epoch 57/500, LR: [0.001], Avg Train Loss: 0.157637, Train Accuracy: 0.9315342328835582, Val Accuracy: 0.5758483033932136
Epoch 58/500, LR: [0.001], Avg Train Loss: 0.154948, Train Accuracy: 0.934207896051974, Val Accuracy: 0.5758483033932136
Epoch 59/500, LR: [0.001], Avg Train Loss: 0.154806, Train Accuracy: 0.9330584707646177, Val Accuracy: 0.5758483033932136
Epoch 60/500, LR: [0.001], Avg Train Loss: 0.153245, Train Accuracy: 0.9331584207896052, Val Accuracy: 0.5758483033932136
Epoch 61/500, LR: [0.001], Avg Train Loss: 0.154528, Train Accuracy: 0.9307096451774113, Val Accuracy: 0.5758483033932136
Epoch 62/500, LR: [0.001], Avg Train Loss: 0.156424, Train Accuracy: 0.931984007996002, Val Accuracy: 0.5758483033932136
Epoch 63/500, LR: [0.001], Avg Train Loss: 0.157158, Train Accuracy: 0.9338330834582709, Val Accuracy: 0.5758483033932136
Epoch 64/500, LR: [0.001], Avg Train Loss: 0.153254, Train Accuracy: 0.9303098450774613, Val Accuracy: 0.5760479041916168
Epoch 65/500, LR: [0.001], Avg Train Loss: 0.153202, Train Accuracy: 0.93015992003998, Val Accuracy: 0.5758483033932136
Epoch 66/500, LR: [0.001], Avg Train Loss: 0.153390, Train Accuracy: 0.9312843578210894, Val Accuracy: 0.5758483033932136
