Epoch 0/500, LR: [0.001], Avg Train Loss: 1.182114, Train Accuracy: 0.7789105447276362, Val Accuracy: 0.5758483033932136
Epoch 1/500, LR: [0.001], Avg Train Loss: 0.424461, Train Accuracy: 0.7721889055472264, Val Accuracy: 0.5758483033932136
Epoch 2/500, LR: [0.001], Avg Train Loss: 0.414741, Train Accuracy: 0.8175662168915542, Val Accuracy: 0.5758483033932136
Epoch 3/500, LR: [0.001], Avg Train Loss: 0.401929, Train Accuracy: 0.8138680659670164, Val Accuracy: 0.5758483033932136
Epoch 4/500, LR: [0.001], Avg Train Loss: 0.400290, Train Accuracy: 0.7974012993503249, Val Accuracy: 0.5758483033932136
Epoch 5/500, LR: [0.001], Avg Train Loss: 0.396227, Train Accuracy: 0.8300599700149925, Val Accuracy: 0.5758483033932136
Epoch 6/500, LR: [0.001], Avg Train Loss: 0.386008, Train Accuracy: 0.8306846576711644, Val Accuracy: 0.5758483033932136
Epoch 7/500, LR: [0.001], Avg Train Loss: 0.396657, Train Accuracy: 0.8140179910044978, Val Accuracy: 0.5758483033932136
Epoch 8/500, LR: [0.001], Avg Train Loss: 0.396165, Train Accuracy: 0.7978260869565217, Val Accuracy: 0.5758483033932136
Epoch 9/500, LR: [0.001], Avg Train Loss: 0.407013, Train Accuracy: 0.8204647676161919, Val Accuracy: 0.5758483033932136
Epoch 10/500, LR: [0.001], Avg Train Loss: 0.392868, Train Accuracy: 0.8243128435782109, Val Accuracy: 0.5758483033932136
Epoch 11/500, LR: [0.001], Avg Train Loss: 0.395399, Train Accuracy: 0.8353823088455772, Val Accuracy: 0.5758483033932136
Epoch 12/500, LR: [0.001], Avg Train Loss: 0.380059, Train Accuracy: 0.8300849575212393, Val Accuracy: 0.5758483033932136
Epoch 13/500, LR: [0.001], Avg Train Loss: 0.372705, Train Accuracy: 0.837856071964018, Val Accuracy: 0.5758483033932136
Epoch 14/500, LR: [0.001], Avg Train Loss: 0.372564, Train Accuracy: 0.8369065467266367, Val Accuracy: 0.5758483033932136
Epoch 15/500, LR: [0.001], Avg Train Loss: 0.368905, Train Accuracy: 0.8273613193403299, Val Accuracy: 0.5758483033932136
Epoch 16/500, LR: [0.001], Avg Train Loss: 0.377655, Train Accuracy: 0.8407546226886556, Val Accuracy: 0.5758483033932136
Epoch 17/500, LR: [0.001], Avg Train Loss: 0.365475, Train Accuracy: 0.8349075462268866, Val Accuracy: 0.5471057884231537
Epoch 18/500, LR: [0.001], Avg Train Loss: 0.370712, Train Accuracy: 0.8383808095952024, Val Accuracy: 0.5758483033932136
Epoch 19/500, LR: [0.001], Avg Train Loss: 0.363755, Train Accuracy: 0.8351324337831084, Val Accuracy: 0.5608782435129741
Epoch 20/500, LR: [0.001], Avg Train Loss: 0.349604, Train Accuracy: 0.7522238880559721, Val Accuracy: 0.5758483033932136
Epoch 21/500, LR: [0.001], Avg Train Loss: 0.373170, Train Accuracy: 0.8372813593203399, Val Accuracy: 0.5686626746506986
Epoch 22/500, LR: [0.001], Avg Train Loss: 0.345550, Train Accuracy: 0.8380059970014992, Val Accuracy: 0.526746506986028
Epoch 23/500, LR: [0.001], Avg Train Loss: 0.344240, Train Accuracy: 0.8373563218390805, Val Accuracy: 0.500998003992016
Epoch 24/500, LR: [0.001], Avg Train Loss: 0.335650, Train Accuracy: 0.8466766616691654, Val Accuracy: 0.5039920159680639
Epoch 25/500, LR: [0.001], Avg Train Loss: 0.342018, Train Accuracy: 0.8497251374312843, Val Accuracy: 0.500998003992016
Epoch 26/500, LR: [0.001], Avg Train Loss: 0.332936, Train Accuracy: 0.8557471264367816, Val Accuracy: 0.500998003992016
Epoch 27/500, LR: [0.001], Avg Train Loss: 0.326421, Train Accuracy: 0.8558470764617692, Val Accuracy: 0.500998003992016
Epoch 28/500, LR: [0.001], Avg Train Loss: 0.325131, Train Accuracy: 0.7663668165917041, Val Accuracy: 0.5048902195608782
Epoch 29/500, LR: [0.001], Avg Train Loss: 0.350873, Train Accuracy: 0.836856571714143, Val Accuracy: 0.500998003992016
Epoch 30/500, LR: [0.001], Avg Train Loss: 0.336292, Train Accuracy: 0.8530734632683659, Val Accuracy: 0.500998003992016
Epoch 31/500, LR: [0.001], Avg Train Loss: 0.324935, Train Accuracy: 0.8443528235882058, Val Accuracy: 0.500998003992016
Epoch 32/500, LR: [0.001], Avg Train Loss: 0.314911, Train Accuracy: 0.8618440779610195, Val Accuracy: 0.500998003992016
Epoch 33/500, LR: [0.001], Avg Train Loss: 0.315001, Train Accuracy: 0.8640179910044977, Val Accuracy: 0.500998003992016
Epoch 34/500, LR: [0.001], Avg Train Loss: 0.316521, Train Accuracy: 0.8690904547726137, Val Accuracy: 0.500998003992016
Epoch 35/500, LR: [0.001], Avg Train Loss: 0.310666, Train Accuracy: 0.8710894552723638, Val Accuracy: 0.500998003992016
Epoch 36/500, LR: [0.001], Avg Train Loss: 0.322583, Train Accuracy: 0.8570214892553724, Val Accuracy: 0.500998003992016
Epoch 37/500, LR: [0.001], Avg Train Loss: 0.307835, Train Accuracy: 0.8033233383308346, Val Accuracy: 0.5620758483033932
Epoch 38/500, LR: [0.001], Avg Train Loss: 0.320521, Train Accuracy: 0.8636181909045477, Val Accuracy: 0.500998003992016
Epoch 39/500, LR: [0.001], Avg Train Loss: 0.293224, Train Accuracy: 0.8695652173913043, Val Accuracy: 0.5387225548902196
Epoch 40/500, LR: [0.001], Avg Train Loss: 0.294840, Train Accuracy: 0.8770364817591204, Val Accuracy: 0.5012974051896207
Epoch 41/500, LR: [0.001], Avg Train Loss: 0.289801, Train Accuracy: 0.8415792103948025, Val Accuracy: 0.500998003992016
Epoch 42/500, LR: [0.001], Avg Train Loss: 0.307877, Train Accuracy: 0.876711644177911, Val Accuracy: 0.500998003992016
Epoch 43/500, LR: [0.001], Avg Train Loss: 0.282401, Train Accuracy: 0.8557221389305347, Val Accuracy: 0.575249500998004
Epoch 44/500, LR: [0.001], Avg Train Loss: 0.285885, Train Accuracy: 0.8842828585707146, Val Accuracy: 0.5758483033932136
Epoch 45/500, LR: [0.001], Avg Train Loss: 0.283666, Train Accuracy: 0.8693903048475762, Val Accuracy: 0.5758483033932136
Epoch 46/500, LR: [0.001], Avg Train Loss: 0.273254, Train Accuracy: 0.7833333333333333, Val Accuracy: 0.5758483033932136
Epoch 47/500, LR: [0.001], Avg Train Loss: 0.280290, Train Accuracy: 0.9092453773113444, Val Accuracy: 0.5749500998003992
Epoch 48/500, LR: [0.001], Avg Train Loss: 0.267254, Train Accuracy: 0.9126686656671664, Val Accuracy: 0.5758483033932136
Epoch 49/500, LR: [0.001], Avg Train Loss: 0.264452, Train Accuracy: 0.9103698150924537, Val Accuracy: 0.5758483033932136
Epoch 50/500, LR: [0.001], Avg Train Loss: 0.255392, Train Accuracy: 0.9144927536231884, Val Accuracy: 0.5758483033932136
Epoch 51/500, LR: [0.001], Avg Train Loss: 0.261918, Train Accuracy: 0.8680409795102448, Val Accuracy: 0.5758483033932136
Epoch 52/500, LR: [0.001], Avg Train Loss: 0.235987, Train Accuracy: 0.9152923538230885, Val Accuracy: 0.5758483033932136
Epoch 53/500, LR: [0.001], Avg Train Loss: 0.233702, Train Accuracy: 0.9215392303848076, Val Accuracy: 0.5758483033932136
