Epoch 0/500, LR: [0.001], Avg Train Loss: 0.574476, Train Accuracy: 0.7438780609695153, Val Accuracy: 0.5758483033932136
Epoch 1/500, LR: [0.001], Avg Train Loss: 0.481384, Train Accuracy: 0.7428285857071464, Val Accuracy: 0.5758483033932136
Epoch 2/500, LR: [0.001], Avg Train Loss: 0.460490, Train Accuracy: 0.7730134932533733, Val Accuracy: 0.5758483033932136
Epoch 3/500, LR: [0.001], Avg Train Loss: 0.437226, Train Accuracy: 0.7772363818090955, Val Accuracy: 0.5758483033932136
Epoch 4/500, LR: [0.001], Avg Train Loss: 0.409827, Train Accuracy: 0.7638930534732634, Val Accuracy: 0.5758483033932136
Epoch 5/500, LR: [0.001], Avg Train Loss: 0.404990, Train Accuracy: 0.8373313343328336, Val Accuracy: 0.5024950099800399
Epoch 6/500, LR: [0.001], Avg Train Loss: 0.386290, Train Accuracy: 0.8272863568215892, Val Accuracy: 0.5162674650698603
Epoch 7/500, LR: [0.001], Avg Train Loss: 0.382425, Train Accuracy: 0.8177161419290355, Val Accuracy: 0.5414171656686627
Epoch 8/500, LR: [0.001], Avg Train Loss: 0.366983, Train Accuracy: 0.8474512743628186, Val Accuracy: 0.5048902195608782
Epoch 9/500, LR: [0.001], Avg Train Loss: 0.346157, Train Accuracy: 0.7787106446776612, Val Accuracy: 0.506686626746507
Epoch 10/500, LR: [0.001], Avg Train Loss: 0.432123, Train Accuracy: 0.8222138930534733, Val Accuracy: 0.5758483033932136
Epoch 11/500, LR: [0.001], Avg Train Loss: 0.364934, Train Accuracy: 0.8391304347826087, Val Accuracy: 0.5024950099800399
Epoch 12/500, LR: [0.001], Avg Train Loss: 0.350316, Train Accuracy: 0.8467516241879061, Val Accuracy: 0.5021956087824351
Epoch 13/500, LR: [0.001], Avg Train Loss: 0.336120, Train Accuracy: 0.8531234382808596, Val Accuracy: 0.500998003992016
Epoch 14/500, LR: [0.001], Avg Train Loss: 0.323211, Train Accuracy: 0.8543978010994503, Val Accuracy: 0.500998003992016
Epoch 15/500, LR: [0.001], Avg Train Loss: 0.306998, Train Accuracy: 0.85912043978011, Val Accuracy: 0.500998003992016
Epoch 16/500, LR: [0.001], Avg Train Loss: 0.302821, Train Accuracy: 0.860519740129935, Val Accuracy: 0.500998003992016
Epoch 17/500, LR: [0.001], Avg Train Loss: 0.288686, Train Accuracy: 0.8673163418290855, Val Accuracy: 0.500998003992016
Epoch 18/500, LR: [0.001], Avg Train Loss: 0.300710, Train Accuracy: 0.8724887556221889, Val Accuracy: 0.500998003992016
Epoch 19/500, LR: [0.001], Avg Train Loss: 0.286848, Train Accuracy: 0.8780609695152424, Val Accuracy: 0.500998003992016
Epoch 20/500, LR: [0.001], Avg Train Loss: 0.278871, Train Accuracy: 0.8845327336331834, Val Accuracy: 0.5015968063872256
Epoch 21/500, LR: [0.001], Avg Train Loss: 0.260453, Train Accuracy: 0.8780609695152424, Val Accuracy: 0.5129740518962076
Epoch 22/500, LR: [0.001], Avg Train Loss: 0.232509, Train Accuracy: 0.906896551724138, Val Accuracy: 0.5672654690618762
Epoch 23/500, LR: [0.001], Avg Train Loss: 0.219258, Train Accuracy: 0.9372813593203398, Val Accuracy: 0.5746506986027944
Epoch 24/500, LR: [0.001], Avg Train Loss: 0.106341, Train Accuracy: 0.9684407796101949, Val Accuracy: 0.836127744510978
Epoch 25/500, LR: [0.001], Avg Train Loss: 0.088566, Train Accuracy: 0.9863568215892053, Val Accuracy: 0.6788423153692614
Epoch 26/500, LR: [0.001], Avg Train Loss: 0.020456, Train Accuracy: 0.9992753623188406, Val Accuracy: 0.9372255489021956
Epoch 27/500, LR: [0.001], Avg Train Loss: 0.021573, Train Accuracy: 0.955672163918041, Val Accuracy: 0.7448103792415169
Epoch 28/500, LR: [0.001], Avg Train Loss: 0.031380, Train Accuracy: 0.9880309845077462, Val Accuracy: 0.8776447105788423
Epoch 29/500, LR: [0.001], Avg Train Loss: 0.031370, Train Accuracy: 0.995152423788106, Val Accuracy: 0.9588822355289421
Epoch 30/500, LR: [0.001], Avg Train Loss: 0.014171, Train Accuracy: 0.988655672163918, Val Accuracy: 0.5958083832335329
Epoch 31/500, LR: [0.001], Avg Train Loss: 0.343531, Train Accuracy: 0.8314842578710645, Val Accuracy: 0.5758483033932136
Epoch 32/500, LR: [0.001], Avg Train Loss: 0.209136, Train Accuracy: 0.993728135932034, Val Accuracy: 0.5758483033932136
Epoch 33/500, LR: [0.001], Avg Train Loss: 0.066510, Train Accuracy: 0.9986256871564217, Val Accuracy: 0.6805389221556887
Epoch 34/500, LR: [0.001], Avg Train Loss: 0.013493, Train Accuracy: 0.9995002498750625, Val Accuracy: 0.8281437125748503
Epoch 35/500, LR: [0.001], Avg Train Loss: 0.006405, Train Accuracy: 0.9998250874562719, Val Accuracy: 0.8369261477045908
Epoch 36/500, LR: [0.001], Avg Train Loss: 0.007994, Train Accuracy: 0.9996751624187906, Val Accuracy: 0.8391217564870259
Epoch 37/500, LR: [0.001], Avg Train Loss: 0.003405, Train Accuracy: 0.9996501749125437, Val Accuracy: 0.8756487025948104
